Periodo;Codigo usuario;Factura;Estrato;Ciclo;COD Municipio;Estado;Consumo;Normalizado;Promedio;Dias_Facturados;ID_Mes;es_estacional
202204;13;25197392;13;2;601;A;12.0;17.622334855461563;9.0;31;31;0
202203;13;24984762;13;2;601;A;9.0;13.708824061387046;9.0;31;32;0
202202;13;24778335;13;2;601;A;8.0;12.438416226085925;9.0;30;33;0
202201;13;24571299;13;2;601;A;9.0;14.2765892131075;9.0;30;34;0
202112;13;24366561;13;2;601;A;8.0;12.141815647402346;9.0;30;35;0
202111;13;24165714;13;2;601;A;10.0;14.397513757515394;10.0;32;36;0
202110;13;23961520;13;2;601;A;11.0;17.004529995470577;10.0;30;37;0
202109;13;23761534;13;2;601;A;12.0;20.409628642284467;9.0;28;38;0
202108;13;23565534;13;2;601;A;9.0;14.920162263997494;9.0;28;39;0
202107;13;23365410;13;2;601;A;8.0;12.454978155359917;8.0;30;40;0
202410;14;32011160;13;2;601;A;6.0;9.705045505529483;6.0;29;1;0
202409;14;31769685;13;2;601;A;2.0;2.9398699879928047;6.0;31;2;0
202408;14;31527812;13;2;601;A;8.0;12.054929610596231;5.0;31;3;0
202407;14;31279786;13;2;601;A;9.0;13.815349047653793;4.0;30;4;0
202406;14;31044771;13;2;601;A;5.0;7.614423298109129;5.0;31;5;0
202405;14;30803596;13;2;601;A;8.0;12.394266827405938;4.0;30;6;0
202404;14;30566989;13;2;601;A;4.0;6.110440598911247;4.0;31;7;0
202403;14;30332668;13;2;601;A;6.0;9.182886835968475;3.0;30;8;0
202402;14;30096669;13;2;601;A;0.0;0.0;4.0;32;9;0
202401;14;29864426;13;2;601;A;4.0;6.241029814863293;5.0;30;10;0
202312;14;29631071;13;2;601;A;7.0;10.415533885058487;4.0;31;11;0
202311;14;29401402;13;2;601;A;4.0;6.309302986081447;4.0;30;12;0
202310;14;29169448;13;2;601;A;6.0;9.30246368275135;4.0;30;13;0
202309;14;28940069;13;2;601;A;0.0;0.0;5.0;31;14;0
202308;14;28711413;13;2;601;A;7.0;10.794382889593617;5.0;30;15;0
202307;14;28490348;13;2;601;A;6.0;8.941973252875222;5.0;31;16;0
202306;14;28256424;13;2;601;A;3.0;4.6051911928647105;5.0;31;17;0
202305;14;28031058;13;2;601;A;6.0;9.461131999813345;4.0;30;18;0
202304;14;27805549;13;2;601;A;6.0;9.379946668313105;3.0;30;19;0
202303;14;27582463;13;2;601;A;3.0;4.599554460409344;3.0;31;20;0
202302;14;27358695;13;2;601;A;8.0;12.608899965306318;3.0;30;21;0
202301;14;27136918;13;2;601;A;4.0;6.07341739148813;3.0;30;22;0
202212;14;26919020;13;2;601;A;2.0;3.1218867149928022;3.0;30;23;0
202211;14;26696168;13;2;601;A;2.0;3.074705189524378;3.0;30;24;0
202210;14;26477676;13;2;601;A;2.0;3.0686970392815933;4.0;31;25;0
202209;14;26272998;13;2;601;A;3.0;4.577446037866076;4.0;31;26;0
202208;14;26044705;13;2;601;A;5.0;7.94131124935322;5.0;30;27;0
202207;14;25834694;13;2;601;A;3.0;4.931466169686473;5.0;29;28;0
202206;14;25616474;13;2;601;A;3.0;4.448943905378847;5.0;31;29;0
202205;14;25404638;13;2;601;A;5.0;7.741497414070203;4.0;30;30;0
202204;14;25197394;13;2;601;A;4.0;6.034211123544873;4.0;31;31;0
202203;14;24984763;13;2;601;A;8.0;11.951990265264271;4.0;31;32;0
202202;14;24778339;13;2;601;A;8.0;12.195106874571525;3.0;30;33;0
202201;14;24571300;13;2;601;A;2.0;3.134963439428784;3.0;30;34;0
202112;14;24366564;13;2;601;A;2.0;3.1373496928651115;4.0;30;35;0
202111;14;24165715;13;2;601;A;3.0;4.42543542747447;4.0;32;36;0
202110;14;23961521;13;2;601;A;3.0;4.595682123931244;4.0;30;37;0
202109;14;23761538;13;2;601;A;5.0;8.172735706454144;4.0;28;38;0
202108;14;23565537;13;2;601;A;4.0;6.594837667411255;5.0;28;39;0
202107;14;23365411;13;2;601;A;4.0;6.161787141697248;6.0;30;40;0
202410;15;32011161;13;2;601;A;29.0;45.82110295008988;25.0;29;1;0
202409;15;31769686;13;2;601;A;31.0;46.34647463130217;23.0;31;2;0
202408;15;31527813;13;2;601;A;31.0;47.66403295040635;22.0;31;3;0
202407;15;31279787;13;2;601;A;25.0;39.615588430239875;21.0;30;4;0
202406;15;31044772;13;2;601;A;24.0;36.61865268207187;20.0;31;5;0
202405;15;30803597;13;2;601;A;23.0;35.23772717293397;19.0;30;6;0
202404;15;30566990;13;2;601;A;22.0;32.29729070390116;17.0;31;7;0
202403;15;30332670;13;2;601;A;18.0;28.03956657697774;15.0;30;8;0
202402;15;30096671;13;2;601;A;28.0;40.28942749501226;12.0;32;9;0
202401;15;29864428;13;2;601;A;20.0;31.10287777139068;11.0;30;10;0
202312;15;29631072;13;2;601;A;17.0;25.442512487396673;10.0;31;11;0
202311;15;29401407;13;2;601;A;16.0;24.705349825684934;9.0;30;12;0
202310;15;29169449;13;2;601;A;7.0;11.029366658957043;8.0;30;13;0
202309;15;28940070;13;2;601;A;9.0;13.573549336900042;8.0;31;14;0
202308;15;28711414;13;2;601;A;9.0;13.801282480612436;11.0;30;15;0
202307;15;28490349;13;2;601;A;11.0;16.69025940559782;11.0;31;16;0
202306;15;28256425;13;2;601;A;12.0;18.09930179111419;12.0;31;17;0
202305;15;28031060;13;2;601;A;7.0;10.696321288954211;13.0;30;18;0
202304;15;27805550;13;2;601;A;3.0;4.6168547989781645;15.0;30;19;0
202303;15;27582464;13;2;601;A;10.0;14.868183245298034;16.0;31;20;0
202302;15;27358697;13;2;601;A;23.0;34.95407932408968;14.0;30;21;0
202301;15;27136919;13;2;601;A;16.0;24.546004358271308;13.0;30;22;0
202212;15;26919024;13;2;601;A;17.0;26.481595664915638;11.0;30;23;0
202211;15;26696169;13;2;601;A;15.0;23.04413995889281;11.0;30;24;0
202210;15;26477679;13;2;601;A;15.0;22.11863396812403;10.0;31;25;0
202209;15;26272999;13;2;601;A;12.0;17.98904466216841;12.0;31;26;0
202208;15;26044707;13;2;601;A;12.0;18.357439676992943;14.0;30;27;0
202207;15;25834696;13;2;601;A;10.0;16.32073966545695;14.0;29;28;0
202206;15;25616477;13;2;601;A;6.0;8.904963047282966;16.0;31;29;0
202205;15;25404640;13;2;601;A;14.0;21.686916717506122;17.0;30;30;0
202204;15;25197396;13;2;601;A;12.0;17.829597405494365;18.0;31;31;0
202203;15;24984764;13;2;601;A;24.0;35.74742102008353;16.0;31;32;0
202202;15;24778343;13;2;601;A;19.0;30.198415656760353;15.0;30;33;0
202201;15;24571301;13;2;601;A;16.0;24.831187610251718;15.0;30;34;0
202112;15;24366567;13;2;601;A;17.0;26.46536431806217;15.0;30;35;0
202111;15;24165717;13;2;601;A;21.0;30.43103904403085;14.0;32;36;0
202110;15;23961522;13;2;601;A;14.0;21.663587863710625;14.0;30;37;0
202109;15;23761542;13;2;601;A;14.0;23.180207196584682;14.0;28;38;0
202108;15;23565540;13;2;601;A;13.0;21.219858279424596;15.0;28;39;0
202107;15;23365412;13;2;601;A;18.0;28.119612341539096;15.0;30;40;0
202410;1;32011148;12;2;601;A;8.0;21.812345405535012;8.0;29;1;1
202409;1;31769673;12;2;601;A;8.0;19.751890380417088;8.0;31;2;1
202408;1;31527800;12;2;601;A;9.0;23.021419190436507;9.0;31;3;1
202407;1;31279774;12;2;601;A;8.0;20.991543942715538;10.0;30;4;1
202406;1;31044759;12;2;601;A;9.0;22.844940389439255;10.0;31;5;1
202405;1;30803584;12;2;601;A;8.0;20.460371086159817;10.0;30;6;1
202404;1;30566977;12;2;601;A;9.0;22.372639385996166;10.0;31;7;1
202403;1;30332642;12;2;601;A;10.0;25.926757564909586;11.0;30;8;1
202402;1;30096646;12;2;601;A;12.0;29.30632652217345;11.0;32;9;1
202401;1;29864400;12;2;601;A;13.0;33.79633109294191;11.0;30;10;1
202312;1;29631059;12;2;601;A;11.0;27.380709867540528;11.0;31;11;1
202311;1;29401330;12;2;601;A;10.0;26.050733558441813;12.0;30;12;1
202310;1;29169436;12;2;601;A;9.0;23.320652649149103;13.0;30;13;1
202309;1;28940057;12;2;601;A;13.0;32.167477196519386;13.0;31;14;1
202308;1;28711401;12;2;601;A;12.0;31.392293266647393;13.0;30;15;1
202307;1;28490336;12;2;601;A;14.0;34.79195206331836;13.0;31;16;1
202306;1;28256412;12;2;601;A;14.0;34.79708310833542;12.0;31;17;1
202305;1;28031035;12;2;601;A;13.0;33.84825129472315;12.0;30;18;1
202304;1;27805537;12;2;601;A;17.0;43.042713215408895;11.0;30;19;1
202303;1;27582440;12;2;601;A;13.0;33.19866640724851;11.0;31;20;1
202302;1;27358673;12;2;601;A;13.0;33.62712027141927;12.0;30;21;1
202301;1;27136906;12;2;601;A;11.0;28.781486085130908;12.0;30;22;1
202212;1;26918955;12;2;601;A;8.0;20.651679325929237;12.0;30;23;1
202211;1;26696150;12;2;601;A;13.0;33.89909841348052;12.0;30;24;1
202210;1;26477623;12;2;601;A;14.0;35.0718497610596;12.0;31;25;1
202209;1;26272986;12;2;601;A;13.0;32.81195680340975;12.0;31;26;1
202208;1;26044663;12;2;601;A;16.0;41.62339542819251;12.0;30;27;1
202207;1;25834668;12;2;601;A;9.0;24.040338162713468;13.0;29;28;1
202206;1;25616413;12;2;601;A;13.0;33.1951805233802;15.0;31;29;1
202205;1;25404616;12;2;601;A;12.0;31.43524952527318;16.0;30;30;1
202204;1;25197367;12;2;601;A;11.0;28.053195625021615;16.0;31;31;1
202203;1;24984751;12;2;601;A;16.0;40.15653957895993;16.0;31;32;1
202202;1;24778285;12;2;601;A;15.0;39.41636738247367;16.0;30;33;1
202201;1;24571288;12;2;601;A;13.0;34.16930914311869;15.0;30;34;1
202112;1;24366532;12;2;601;A;27.0;68.18042050276279;13.0;30;35;1
202111;1;24165686;12;2;601;A;19.0;47.10203803174125;13.0;32;36;1
202110;1;23961509;12;2;601;A;13.0;34.44349761300265;15.0;30;37;1
202109;1;23761495;12;2;601;A;13.0;36.173584629521336;14.0;28;38;1
202108;1;23565496;12;2;601;A;14.0;38.27775761546524;14.0;28;39;1
202107;1;23365399;12;2;601;A;12.0;31.730632187020245;13.0;30;40;1
202410;2;32011149;13;2;601;A;13.0;35.31020542074674;10.0;29;1;1
202409;2;31769674;13;2;601;A;14.0;35.154156996253505;9.0;31;2;1
202408;2;31527801;13;2;601;A;10.0;24.804069176828058;10.0;31;3;1
202407;2;31279775;13;2;601;A;16.0;40.55320092945319;7.0;30;4;1
202406;2;31044760;13;2;601;A;13.0;32.04780334318018;6.0;31;5;1
202405;2;30803585;13;2;601;A;8.0;20.365667482300836;5.0;30;6;1
202404;2;30566978;13;2;601;A;0.0;0.0;5.0;31;7;1
202403;2;30332644;13;2;601;A;11.0;28.235219665546577;4.0;30;8;1
202402;2;30096647;13;2;601;A;13.0;31.275316380178243;2.0;32;9;1
202401;2;29864402;13;2;601;A;2.0;5.204557491565291;3.0;30;10;1
202312;2;29631060;13;2;601;A;2.0;5.065959965005884;3.0;31;11;1
202311;2;29401335;13;2;601;A;2.0;5.284451924454881;4.0;30;12;1
202310;2;29169437;13;2;601;A;2.0;5.2079914854219;6.0;30;13;1
202309;2;28940058;13;2;601;A;4.0;10.254888666844245;10.0;31;14;1
202308;2;28711402;13;2;601;A;2.0;5.206430148347776;14.0;30;15;1
202307;2;28490337;13;2;601;A;4.0;10.15254306871494;18.0;31;16;1
202306;2;28256413;13;2;601;A;4.0;9.964308469675045;21.0;31;17;1
202305;2;28031036;13;2;601;A;8.0;21.147732654853463;24.0;30;18;1
202304;2;27805538;13;2;601;A;16.0;41.950094126531184;26.0;30;19;1
202303;2;27582442;13;2;601;A;29.0;71.76179113653389;26.0;31;20;1
202302;2;27358675;13;2;601;A;26.0;65.92857580654844;26.0;30;21;1
202301;2;27136907;13;2;601;A;27.0;71.07983414244701;26.0;30;22;1
202212;2;26918960;13;2;601;A;27.0;71.21108783836141;25.0;30;23;1
202211;2;26696151;13;2;601;A;26.0;66.0614611433324;25.0;30;24;1
202210;2;26477626;13;2;601;A;29.0;73.40209778249722;24.0;31;25;1
202209;2;26272987;13;2;601;A;27.0;68.49011888798657;25.0;31;26;1
202208;2;26044665;13;2;601;A;26.0;66.31231482233449;26.0;30;27;1
202207;2;25834670;13;2;601;A;27.0;71.55284053145392;27.0;29;28;1
202206;2;25616416;13;2;601;A;25.0;62.20258157065107;28.0;31;29;1
202205;2;25404617;13;2;601;A;24.0;61.06307070513316;29.0;30;30;1
202204;2;25197369;13;2;601;A;25.0;63.2644929471152;28.0;31;31;1
202203;2;24984752;13;2;601;A;30.0;74.23371250385769;27.0;31;32;1
202202;2;24778289;13;2;601;A;33.0;85.03537088541229;25.0;30;33;1
202201;2;24571289;13;2;601;A;32.0;82.07958469170534;22.0;30;34;1
202112;2;24366534;13;2;601;A;33.0;84.28580166197749;20.0;30;35;1
202111;2;24165688;13;2;601;A;27.0;66.80914219692858;19.0;32;36;1
202110;2;23961510;13;2;601;A;24.0;62.39556719691029;18.0;30;37;1
202109;2;23761498;13;2;601;A;24.0;67.06248333610729;17.0;28;38;1
202108;2;23565499;13;2;601;A;15.0;40.99085443273751;18.0;28;39;1
202107;2;23365400;13;2;601;A;17.0;44.96929727347245;19.0;30;40;1
202410;10;32011156;13;2;601;A;10.0;26.3534205069731;10.0;29;1;0
202409;10;31769681;13;2;601;A;6.0;15.295616882736683;11.0;31;2;0
202408;10;31527808;13;2;601;A;12.0;30.651027488217537;11.0;31;3;0
202407;10;31279782;13;2;601;A;13.0;33.81647173944338;10.0;30;4;0
202406;10;31044767;13;2;601;A;11.0;27.003264952366695;11.0;31;5;0
202405;10;30803592;13;2;601;A;10.0;25.35268072650166;11.0;30;6;0
202404;10;30566985;13;2;601;A;12.0;30.417515895117457;11.0;31;7;0
202403;10;30332660;13;2;601;A;11.0;28.822791833649237;11.0;30;8;0
202402;10;30096661;13;2;601;A;11.0;26.505672168405788;11.0;32;9;0
202401;10;29864418;13;2;601;A;11.0;28.29789502764715;12.0;30;10;0
202312;10;29631067;13;2;601;A;13.0;31.809507247173684;12.0;31;11;0
202311;10;29401383;13;2;601;A;13.0;33.06634036806174;12.0;30;12;0
202310;10;29169444;13;2;601;A;13.0;34.427783375965554;12.0;30;13;0
202309;10;28940065;13;2;601;A;11.0;27.845389394265364;12.0;31;14;0
202308;10;28711409;13;2;601;A;11.0;28.881349299487894;12.0;30;15;0
202307;10;28490344;13;2;601;A;13.0;32.28432726527709;12.0;31;16;0
202306;10;28256420;13;2;601;A;13.0;31.9989231515672;11.0;31;17;0
202305;10;28031050;13;2;601;A;12.0;30.81896428206968;11.0;30;18;0
202304;10;27805545;13;2;601;A;13.0;34.33868550697157;11.0;30;19;0
202303;10;27582456;13;2;601;A;13.0;32.18110030614207;11.0;31;20;0
202302;10;27358687;13;2;601;A;11.0;28.91978711425375;11.0;30;21;0
202301;10;27136914;13;2;601;A;11.0;28.0281120356209;11.0;30;22;0
202212;10;26919001;13;2;601;A;11.0;28.966074244382057;11.0;30;23;0
202211;10;26696164;13;2;601;A;12.0;31.008008249950354;11.0;30;24;0
202210;10;26477664;13;2;601;A;12.0;30.19792045495421;11.0;31;25;0
202209;10;26272994;13;2;601;A;13.0;32.338623516015346;10.0;31;26;0
202208;10;26044697;13;2;601;A;11.0;29.122726564324992;10.0;30;27;0
202207;10;25834686;13;2;601;A;13.0;35.18812656417114;9.0;29;28;0
202206;10;25616462;13;2;601;A;10.0;25.224830201772427;9.0;31;29;0
202205;10;25404630;13;2;601;A;11.0;28.0838179505171;8.0;30;30;0
202204;10;25197386;13;2;601;A;11.0;27.558560268496542;7.0;31;31;0
202203;10;24984759;13;2;601;A;9.0;23.079304850520064;8.0;31;32;0
202202;10;24778323;13;2;601;A;10.0;25.4750377501921;8.0;30;33;0
202201;10;24571296;13;2;601;A;8.0;20.72862112881447;9.0;30;34;0
202112;10;24366552;13;2;601;A;9.0;23.649725854220783;8.0;30;35;0
202111;10;24165709;13;2;601;A;6.0;14.745268359772506;9.0;32;36;0
202110;10;23961517;13;2;601;A;5.0;12.828956471362593;10.0;30;37;0
202109;10;23761525;13;2;601;A;11.0;29.89955677567839;10.0;28;38;0
202108;10;23565525;13;2;601;A;13.0;36.1300977892912;10.0;28;39;0
202107;10;23365407;13;2;601;A;10.0;26.413016650350816;10.0;30;40;0
202410;11;32011157;13;2;601;A;15.0;40.50825494465241;13.0;29;1;0
202409;11;31769682;13;2;601;A;16.0;40.830298322536585;13.0;31;2;0
202408;11;31527809;13;2;601;A;16.0;40.01054132390635;13.0;31;3;0
202407;11;31279783;13;2;601;A;12.0;30.822992981326472;13.0;30;4;0
202406;11;31044768;13;2;601;A;13.0;32.821033161899116;13.0;31;5;0
202405;11;30803593;13;2;601;A;11.0;28.633034652399072;14.0;30;6;0
202404;11;30566986;13;2;601;A;14.0;34.90778310425793;14.0;31;7;0
202403;11;30332662;13;2;601;A;16.0;41.88407332268919;14.0;30;8;0
202402;11;30096663;13;2;601;A;16.0;38.71457066751126;14.0;32;9;0
202401;11;29864420;13;2;601;A;11.0;28.99367132061836;14.0;30;10;0
202312;11;29631068;13;2;601;A;14.0;34.965882266117376;14.0;31;11;0
202311;11;29401388;13;2;601;A;15.0;39.720872109974586;14.0;30;12;0
202310;11;29169445;13;2;601;A;15.0;38.31208198253882;13.0;30;13;0
202309;11;28940066;13;2;601;A;19.0;48.517268876201896;11.0;31;14;0
202308;11;28711410;13;2;601;A;16.0;41.94494152286829;11.0;30;15;0
202307;11;28490345;13;2;601;A;12.0;29.784419191692383;11.0;31;16;0
202306;11;28256421;13;2;601;A;14.0;35.37507215122426;10.0;31;17;0
202305;11;28031052;13;2;601;A;14.0;35.837116367375124;10.0;30;18;0
202304;11;27805546;13;2;601;A;7.0;18.41475471023152;10.0;30;19;0
202303;11;27582458;13;2;601;A;8.0;20.037184460725786;10.0;31;20;0
202302;11;27358689;13;2;601;A;12.0;31.230238766290384;9.0;30;21;0
202301;11;27136915;13;2;601;A;12.0;31.202831943228034;8.0;30;22;0
202212;11;26919005;13;2;601;A;11.0;27.882477282382297;8.0;30;23;0
202211;11;26696165;13;2;601;A;13.0;34.119965574097776;8.0;30;24;0
202210;11;26477667;13;2;601;A;9.0;22.655979952457834;9.0;31;25;0
202209;11;26272995;13;2;601;A;6.0;14.810034579767104;10.0;31;26;0
202208;11;26044699;13;2;601;A;3.0;7.879961633140452;12.0;30;27;0
202207;11;25834688;13;2;601;A;10.0;26.374541324293045;11.0;29;28;0
202206;11;25616465;13;2;601;A;12.0;29.95490548161139;11.0;31;29;0
202205;11;25404632;13;2;601;A;13.0;34.02986375323297;9.0;30;30;0
202204;11;25197388;13;2;601;A;13.0;31.939557595548695;8.0;31;31;0
202203;11;24984760;13;2;601;A;14.0;34.94362039593678;7.0;31;32;0
202202;11;24778327;13;2;601;A;12.0;30.580299114644937;6.0;30;33;0
202201;11;24571297;13;2;601;A;6.0;15.369004657026657;6.0;30;34;0
202112;11;24366555;13;2;601;A;9.0;23.663368001762898;6.0;30;35;0
202111;11;24165711;13;2;601;A;5.0;12.141397558862252;7.0;32;36;0
202110;11;23961518;13;2;601;A;4.0;10.484958239847549;8.0;30;37;0
202109;11;23761528;13;2;601;A;6.0;16.272896621954366;8.0;28;38;0
202108;11;23565528;13;2;601;A;7.0;19.623412664111623;8.0;28;39;0
202107;11;23365408;13;2;601;A;9.0;22.90905211522127;8.0;30;40;0
202410;12;32011158;13;2;601;A;10.0;26.66669313230253;11.0;29;1;0
202409;12;31769683;13;2;601;A;11.0;27.86827288810163;9.0;31;2;0
202408;12;31527810;13;2;601;A;12.0;30.363768137840445;7.0;31;3;0
202407;12;31279784;13;2;601;A;12.0;31.737710626241366;6.0;30;4;0
202406;12;31044769;13;2;601;A;15.0;38.1412912672248;3.0;31;5;0
202405;12;30803594;13;2;601;A;10.0;25.832106582365135;2.0;30;6;0
202404;12;30566987;13;2;601;A;10.0;24.61473890419365;1.0;31;7;0
202403;12;30332664;13;2;601;A;0.0;0.0;5.0;30;8;0
202402;12;30096665;13;2;601;A;0.0;0.0;9.0;32;9;0
202401;12;29864422;13;2;601;A;0.0;0.0;12.0;30;10;0
202312;12;29631069;13;2;601;A;0.0;0.0;13.0;31;11;0
202311;12;29401392;13;2;601;A;0.0;0.0;14.0;30;12;0
202310;12;29169446;13;2;601;A;4.0;10.563511588288135;15.0;30;13;0
202309;12;28940067;13;2;601;A;29.0;72.16821206229636;12.0;31;14;0
202308;12;28711411;13;2;601;A;25.0;65.34028103497266;11.0;30;15;0
202307;12;28490346;13;2;601;A;15.0;37.71610612882332;10.0;31;16;0
202306;12;28256422;13;2;601;A;8.0;19.81291626915427;11.0;31;17;0
202305;12;28031054;13;2;601;A;8.0;21.09190184787737;11.0;30;18;0
202304;12;27805547;13;2;601;A;9.0;22.929360999588813;10.0;30;19;0
202303;12;27582460;13;2;601;A;11.0;28.101924241597636;8.0;31;20;0
202302;12;27358691;13;2;601;A;15.0;38.31051453335482;6.0;30;21;0
202301;12;27136916;13;2;601;A;13.0;33.910734865458416;5.0;30;22;0
202212;12;26919010;13;2;601;A;13.0;32.83864522498549;5.0;30;23;0
202211;12;26696166;13;2;601;A;8.0;20.881156633966043;6.0;30;24;0
202210;12;26477670;13;2;601;A;1.0;2.5405066649435772;7.0;31;25;0
202209;12;26272996;13;2;601;A;0.0;0.0;9.0;31;26;0
202208;12;26044701;13;2;601;A;0.0;0.0;10.0;30;27;0
202207;12;25834690;13;2;601;A;10.0;27.189433049310615;10.0;29;28;0
202206;12;25616468;13;2;601;A;15.0;36.933626517598825;10.0;31;29;0
202205;12;25404634;13;2;601;A;10.0;25.374694485805254;9.0;30;30;0
202204;12;25197390;13;2;601;A;11.0;27.007241974085478;9.0;31;31;0
202203;12;24984761;13;2;601;A;8.0;19.704760553761915;9.0;31;32;0
202202;12;24778331;13;2;601;A;10.0;26.052756309877715;9.0;30;33;0
202201;12;24571298;13;2;601;A;11.0;28.922656961569984;8.0;30;34;0
202112;12;24366558;13;2;601;A;10.0;26.40031333168161;8.0;30;35;0
202111;12;24165713;13;2;601;A;9.0;21.499960219108086;8.0;32;36;0
202110;12;23961519;13;2;601;A;10.0;25.827431506838234;9.0;30;37;0
202109;12;23761531;13;2;601;A;7.0;19.49971751154267;9.0;28;38;0
202108;12;23565531;13;2;601;A;8.0;21.712510367489234;9.0;28;39;0
202107;12;23365409;13;2;601;A;7.0;17.723514910187095;10.0;30;40;0
202410;13;32011159;13;2;601;A;4.0;10.941401591322029;5.0;29;1;0
202409;13;31769684;13;2;601;A;2.0;5.127292902756104;6.0;31;2;0
202408;13;31527811;13;2;601;A;3.0;7.34835633070659;7.0;31;3;0
202407;13;31279785;13;2;601;A;5.0;13.049245532547449;7.0;30;4;0
202406;13;31044770;13;2;601;A;8.0;20.174416303330773;7.0;31;5;0
202405;13;30803595;13;2;601;A;10.0;25.667596656364545;6.0;30;6;0
202404;13;30566988;13;2;601;A;6.0;14.934951173174218;5.0;31;7;0
202403;13;30332666;13;2;601;A;6.0;15.605620614901675;5.0;30;8;0
202402;13;30096667;13;2;601;A;8.0;19.771930391677614;5.0;32;9;0
202401;13;29864424;13;2;601;A;7.0;17.738069160675934;5.0;30;10;0
202312;13;29631070;13;2;601;A;8.0;19.889108535670488;4.0;31;11;0
202311;13;29401397;13;2;601;A;3.0;7.691427996515041;5.0;30;12;0
202310;13;29169447;13;2;601;A;0.0;0.0;6.0;30;13;0
202309;13;28940068;13;2;601;A;4.0;10.222633811736417;7.0;31;14;0
202308;13;28711412;13;2;601;A;7.0;18.432561698047195;7.0;30;15;0
202307;13;28490347;13;2;601;A;7.0;17.921297111306732;8.0;31;16;0
202306;13;28256423;13;2;601;A;7.0;17.275697394802084;9.0;31;17;0
202305;13;28031056;13;2;601;A;5.0;13.078070981041737;9.0;30;18;0
202304;13;27805548;13;2;601;A;9.0;23.591418704885804;9.0;30;19;0
202303;13;27582462;13;2;601;A;9.0;22.310452468092507;9.0;31;20;0
202302;13;27358693;13;2;601;A;9.0;23.608596061046583;9.0;30;21;0
202301;13;27136917;13;2;601;A;11.0;28.669208171202193;9.0;30;22;0
202212;13;26919015;13;2;601;A;11.0;28.99347044636512;9.0;30;23;0
202211;13;26696167;13;2;601;A;9.0;22.91543013919633;9.0;30;24;0
202210;13;26477673;13;2;601;A;9.0;22.463388637961977;10.0;31;25;0
202209;13;26272997;13;2;601;A;8.0;20.40204040515384;10.0;31;26;0
202208;13;26044703;13;2;601;A;9.0;23.606939349027;10.0;30;27;0
202207;13;25834692;13;2;601;A;9.0;24.036645329627646;10.0;29;28;0
202206;13;25616471;13;2;601;A;12.0;29.81593664435325;9.0;31;29;0
202205;13;25404636;13;2;601;A;10.0;25.597860561289604;9.0;30;30;0
202204;13;25197392;13;2;601;A;12.0;29.37055809243594;9.0;31;31;0
202203;13;24984762;13;2;601;A;9.0;22.848040102311742;9.0;31;32;0
202202;13;24778335;13;2;601;A;8.0;20.730693710143207;9.0;30;33;0
202201;13;24571299;13;2;601;A;9.0;23.794315355179165;9.0;30;34;0
202112;13;24366561;13;2;601;A;8.0;20.236359412337244;9.0;30;35;0
202111;13;24165714;13;2;601;A;10.0;23.99585626252566;10.0;32;36;0
202110;13;23961520;13;2;601;A;11.0;28.34088332578429;10.0;30;37;0
202109;13;23761534;13;2;601;A;12.0;34.01604773714078;9.0;28;38;0
202108;13;23565534;13;2;601;A;9.0;24.866937106662487;9.0;28;39;0
202107;13;23365410;13;2;601;A;8.0;20.758296925599865;8.0;30;40;0
202410;14;32011160;13;2;601;A;6.0;16.17507584254914;6.0;29;1;0
202409;14;31769685;13;2;601;A;2.0;4.8997833133213415;6.0;31;2;0
202408;14;31527812;13;2;601;A;8.0;20.091549350993716;5.0;31;3;0
202407;14;31279786;13;2;601;A;9.0;23.025581746089653;4.0;30;4;0
202406;14;31044771;13;2;601;A;5.0;12.69070549684855;5.0;31;5;0
202405;14;30803596;13;2;601;A;8.0;20.657111379009898;4.0;30;6;0
202404;14;30566989;13;2;601;A;4.0;10.18406766485208;4.0;31;7;0
202403;14;30332668;13;2;601;A;6.0;15.30481139328079;3.0;30;8;0
202402;14;30096669;13;2;601;A;0.0;0.0;4.0;32;9;0
202401;14;29864426;13;2;601;A;4.0;10.401716358105489;5.0;30;10;0
202312;14;29631071;13;2;601;A;7.0;17.359223141764147;4.0;31;11;0
202311;14;29401402;13;2;601;A;4.0;10.515504976802411;4.0;30;12;0
202310;14;29169448;13;2;601;A;6.0;15.504106137918916;4.0;30;13;0
202309;14;28940069;13;2;601;A;0.0;0.0;5.0;31;14;0
202308;14;28711413;13;2;601;A;7.0;17.990638149322695;5.0;30;15;0
202307;14;28490348;13;2;601;A;6.0;14.903288754792037;5.0;31;16;0
202306;14;28256424;13;2;601;A;3.0;7.675318654774516;5.0;31;17;0
202305;14;28031058;13;2;601;A;6.0;15.768553333022242;4.0;30;18;0
202304;14;27805549;13;2;601;A;6.0;15.633244447188508;3.0;30;19;0
202303;14;27582463;13;2;601;A;3.0;7.66592410068224;3.0;31;20;0
202302;14;27358695;13;2;601;A;8.0;21.01483327551053;3.0;30;21;0
202301;14;27136918;13;2;601;A;4.0;10.122362319146882;3.0;30;22;0
202212;14;26919020;13;2;601;A;2.0;5.203144524988003;3.0;30;23;0
202211;14;26696168;13;2;601;A;2.0;5.124508649207296;3.0;30;24;0
202210;14;26477676;13;2;601;A;2.0;5.114495065469322;4.0;31;25;0
202209;14;26272998;13;2;601;A;3.0;7.629076729776792;4.0;31;26;0
202208;14;26044705;13;2;601;A;5.0;13.235518748922033;5.0;30;27;0
202207;14;25834694;13;2;601;A;3.0;8.219110282810789;5.0;29;28;0
